46.5994333333,-94.2638633333,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"CR-11, Breezy Point, MN, US",hikepaddleskiexplore
44.8812482483,-93.0383568773,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Mississippi National River and Recreation Area, US-MN, US",carissab
47.4712248653,-94.8458647472,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Bemidji, MN 56601, USA",diana768
44.0541980907,-92.0440039232,Nerodia sipedon sipedon,Northern Watersnake,Reptilia,"Whitewater State Park, Altura, MN, US",jbe_fleischman_fam
44.0538867418,-92.0415569469,Nerodia sipedon sipedon,Northern Watersnake,Reptilia,"Whitewater State Park, Saint Charles, MN, US",jbe_fleischman_fam
44.8612366667,-93.6157783333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota Landscape Arboretum, Chanhassen, MN, US",eryn_mitchell
44.9823509026,-93.2527335723,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Mississippi River, Minneapolis, MN, US",hessejmb
44.8402709961,-93.3755493164,Chelydra serpentina,Common Snapping Turtle,Reptilia,Bloomington,mejalin_arno
44.9260745687,-93.4044186026,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Hopkins, MN, USA",jennifer_jecha
44.873684775,-93.2964754857,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",fishmansf4
44.8813447143,-93.2908180161,Chrysemys picta,Painted Turtle,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",fishmansf4
44.8762889453,-93.2964303275,Chrysemys picta,Painted Turtle,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",gonodactylus
45.5383257355,-93.6863238267,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",acekstrom
45.8769716667,-93.537255,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Milaca, MN, US",augustkramer
45.01719179,-93.7585788722,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",lanetheadventurer
45.5707090822,-93.7588536309,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",biszi
45.1893153658,-93.6328299286,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Rogers, MN, US",lanetheadventurer
46.539925,-94.342475,Chelydra serpentina,Common Snapping Turtle,Reptilia,"CR-29, Lake Shore, MN, US",claudkodsuntie
46.6355966667,-94.1189888333,Chrysemys picta,Painted Turtle,Reptilia,"CR-3, Crosslake, MN, US",claudkodsuntie
45.7742893431,-92.7832947318,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Rock Creek, MN, USA",shaynavendela
44.2659124825,-91.9193613339,Coluber constrictor,North American Racer,Reptilia,"Minnesota, US",dmlh
45.1021514099,-92.6421258508,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"Minnesota, US",amberjoellewhite
43.9511037221,-96.3482538789,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Minnesota, US",prairie_anthropocene
44.7371888889,-93.6072805556,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Louisville Township, MN, USA",gene_the_gossamer
46.7048494647,-92.5255304455,Chrysemys picta,Painted Turtle,Reptilia,"University Rd, Cloquet, MN, US",jasko025
44.9755331682,-93.3207574838,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Eloise Butler Wildflower Garden and Bird Sanctuary, Minneapolis, MN, US",fishmansf4
44.9738508983,-93.3281063564,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Theodore Wirth Regional Park, Minneapolis, MN, US",fishmansf4
44.7633883333,-92.9395616667,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Hilary Path, Hastings, MN, US",mgnhwrd
45.171355,-92.7611116667,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"Washington County, MN, USA",aheathco
44.8922947202,-94.3820559606,Chrysemys picta,Painted Turtle,Reptilia,"Hutchinson, MN 55350, USA",boopthesnek
46.1735457188,-92.9353447479,Diadophis punctatus,Ring-necked Snake,Reptilia,"Pine County, US-MN, US",gonodactylus
45.0597991376,-93.099775985,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Vadnais-Snail Lakes Regional Park, Vadnais Heights, MN, US",mayarait
45.2626196915,-94.1016802985,Thamnophis sirtalis,Common Garter Snake,Reptilia,Annandale Rec. Park,mrodenborg
45.28849462,-93.12553138,Chrysemys picta,Painted Turtle,Reptilia,"East Bethel, MN 55092, USA",csledge
46.9004131554,-94.3897786077,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Nature Center Dr NW, Hackensack, MN, US",shayla020
46.4529844223,-94.2333194935,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",jpguida
46.8384208323,-92.0869494289,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Hartley Nature Center, Duluth, MN, US",livvalentine
43.6789166667,-91.3114583333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Brownsville Township, MN, USA",christinecuster
45.6954886098,-93.2832196038,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",joycefrick
44.8279019271,-93.5776684147,Thamnophis radix,Plains Garter Snake,Reptilia,"Minnesota, US",cogito42
44.8687508334,-93.4957870468,Chrysemys picta,Painted Turtle,Reptilia,"Eden Prairie, MN 55346, USA",cogito42
44.8618307428,-93.6173451557,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota Landscape Arboretum, Chanhassen, MN, US",stephanieb-mn
44.8772783333,-93.291445,Chrysemys picta,Painted Turtle,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",gieble
44.592469629,-93.1633825074,Apalone spinifera,Spiny Softshell,Reptilia,"Minnesota, US",tate_putman
46.9496501556,-95.6177538244,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Becker County, MN, USA",markotnes
44.3693505536,-96.1018505418,Thamnophis radix,Plains Garter Snake,Reptilia,"Minnesota, US",tyrannidae
45.4779058831,-92.8630430791,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",mkvam
44.7142,-93.1598445,Chrysemys picta,Painted Turtle,Reptilia,"Dryden Rd, Lakeville, MN, US",matthewt6416
44.8306358997,-93.2442994,Nerodia sipedon,Common Watersnake,Reptilia,"Old Cedar Ave Bridge Trailhead, Bloomington, MN 55425, USA",tatsmaru
44.9659387178,-93.3872018382,Chrysemys picta,Painted Turtle,Reptilia,Westwood Hills Nature Center,benmn
45.4817838466,-93.7089453903,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Sherburne County, MN, USA",jdziuk1
44.7888901197,-93.1443499375,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Lebanon Hills Regional Park, Eagan, MN, US",beetlehunter50
47.7062213294,-93.5182341103,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Itasca County, US-MN, US",tory34
44.955345,-93.32667,Chrysemys picta,Painted Turtle,Reptilia,"Cedar Lake, Minneapolis, MN, US",augustkramer
44.9568616667,-93.32515,Chrysemys picta,Painted Turtle,Reptilia,"Cedar Lake Park, Minneapolis, MN, US",augustkramer
44.0469700662,-95.6511293599,Thamnophis radix,Plains Garter Snake,Reptilia,"Minnesota, US",tyrannidae
44.9299883333,-93.3637,Chrysemys picta,Painted Turtle,Reptilia,"Methodist Hospital, St. Louis Park, MN, US",renneranderson
44.8588027778,-93.2130833333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Bloomington, MN 55425, USA",thegopher227
45.2848153997,-93.1263035997,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Circle Pines, MN 55014, USA",literallycob
46.4036416667,-94.4473633333,Chrysemys picta,Painted Turtle,Reptilia,"Beauty Lake Rd SW, Pillager, MN, US",borealbaylee
45.1664428711,-93.4097595215,Thamnophis sirtalis,Common Garter Snake,Reptilia,Champlin,jklopp
45.0892190214,-93.0042631674,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota, US",carissab
44.703807662,-93.3385629448,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",ap90
45.1249233794,-95.641133267,Thamnophis radix,Plains Garter Snake,Reptilia,"Chippewa County, MN, USA",mac7mn
47.2834503272,-92.5468836962,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"St Louis County, MN, USA",dexternienhaus
45.1849687879,-93.6345559771,Chrysemys picta,Painted Turtle,Reptilia,"Rogers, MN, US",mbay
44.9223567435,-93.3116632833,Chrysemys picta,Painted Turtle,Reptilia,"Lake Harriet, Minneapolis, MN, US",fishmansf4
46.868801055,-96.4781562531,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Buffalo River State Park, Glyndon, MN, US",henryts
44.89444865,-93.1951673,Chrysemys picta,Painted Turtle,Reptilia,"Federal Dr, Fort Snelling, MN, US",sean26544
44.7177999505,-93.3355626285,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Murphy-Hanrehan Park Reserve, Savage, MN, US",ap90
46.8695118611,-96.4839264513,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Buffalo River State Park, Glyndon, MN, US",henryts
43.8303048608,-91.2926607262,Graptemys pseudogeographica,False Map Turtle,Reptilia,"La Crescent, MN, USA",jigamaree
44.975105,-93.3226383333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Eloise Butler Wildflower Garden and Bird Sanctuary, Minneapolis, MN, US",matthewt6416
46.9228966667,-91.88057,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Old North Shore Rd, Duluth, MN, US",jflynn
44.9219610711,-93.3061609045,Apalone spinifera,Spiny Softshell,Reptilia,"East Harriet, Minneapolis, MN, USA",moonbittern
44.9219610711,-93.3061609045,Apalone spinifera,Spiny Softshell,Reptilia,"East Harriet, Minneapolis, MN, USA",moonbittern
45.0171717061,-92.7945434478,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Primrose Path N, Stillwater, MN, US",kjkeiner
45.5059035078,-93.6973768473,Opheodrys vernalis,Smooth Greensnake,Reptilia,"Blue Hill Township, MN, USA",paul_bramscher
47.9538749472,-90.5069094792,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Superior National Forest, Grand Marais, MN, US",l_woodsy
45.4323315335,-93.6366981909,Heterodon nasicus,Plains Hognose Snake,Reptilia,"Minnesota, US",trunkp
45.87203,-93.671644,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Page Township, MN 56353, USA",stellmach2020
45.0188548657,-93.1393391764,Chrysemys picta,Painted Turtle,Reptilia,"Central Park, Roseville, MN, US",jujuloots
44.7192633333,-93.3366466667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Murphy-Hanrehan Park Reserve, Savage, MN, US",matthewt6416
44.8214005077,-93.3754774461,Chrysemys picta,Painted Turtle,Reptilia,"Hyland Lake Park Reserve, Bloomington, MN, US",rickluther
46.69595,-95.7591333333,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Camp Cherith Rd, Frazee, MN, US",naturetovin
46.675245,-95.7259216667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"368th Ave, Frazee, MN, US",naturetovin
45.22402,-92.7616416667,Pantherophis ramspotti,Western Foxsnake,Reptilia,"William O'Brien State Park, Scandia, MN, US",jdm2027
44.8807031292,-93.2927801335,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",fishmansf4
46.3269295997,-92.8308013,Opheodrys vernalis,Smooth Greensnake,Reptilia,"Willow River, MN 55795, USA",scoutingskater
44.6501140053,-93.2547051606,Thamnophis radix,Plains Garter Snake,Reptilia,"Marion Fields Park, Lakeville, MN, US",ttilotta
44.8283081055,-93.2354888916,Chrysemys picta,Painted Turtle,Reptilia,Bloomington,mejalin_arno
45.594255,-94.3810116667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Saint Joseph, MN, US",lmcclintick
44.0084561229,-92.538580026,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Weatherhill Woods Ln SW, Rochester, MN, US",ski36t
44.7677333333,-93.1804,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Apple Valley, MN 55124, USA",davidholmen
44.839355,-93.370725,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"West Bloomington, Bloomington, MN, USA",liren
44.8436916667,-93.369865,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"West Bloomington, Bloomington, MN, USA",liren
44.8770533333,-93.2913766667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Richfield, MN, USA",liren
44.9414433333,-93.2554416667,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Powderhorn Park, Minneapolis, MN 55407, USA",liren
44.123389045,-94.0463598884,Storeria dekayi,DeKay's Brownsnake,Reptilia,"Old State Highway 66, Mankato, MN, US",laurasplora
45.4654390147,-93.7186906782,Chrysemys picta,Painted Turtle,Reptilia,"Sherburne County, MN, USA",safechrislaurie
45.4654390147,-93.7186906782,Chrysemys picta,Painted Turtle,Reptilia,"Sherburne County, MN, USA",safechrislaurie
45.4219134805,-93.6439898309,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",safechrislaurie
45.5832314713,-93.6159208528,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",sarahmus
44.967536826,-93.3879759908,Chrysemys picta,Painted Turtle,Reptilia,"Westwood Hills, St Louis Park, MN 55426, USA",tedweber1
45.5412891732,-95.5290165714,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Pope County, MN, USA",eagle193
47.6605542734,-96.094510791,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Polk County, MN, USA",eagle193
43.9983250934,-91.5880715847,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"Homer Township, MN 55987, USA",jlallaman
45.8727216667,-95.5128866667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Golden Dr SW, Alexandria, MN, US",aves001
43.8578866667,-95.0768971667,Plestiodon septentrionalis,Prairie Skink,Reptilia,"Windom, MN, US",prairie_anthropocene
46.8789333333,-96.7794033333,Thamnophis radix,Plains Garter Snake,Reptilia,"Moorhead, MN, US",sallytg
45.4355429765,-93.0225006532,Emydoidea blandingii,Blanding's Turtle,Reptilia,"Minnesota, US",mkvam
48.060425,-90.4321583333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Superior National Forest, Grand Marais, MN, US",ellenthomas
44.8993916667,-93.1963277778,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minneapolis, MN 55417, USA",jessloeffler9
45.307655,-93.1212166667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Columbus, MN, US",augustkramer
43.9537783333,-95.37455,Chrysemys picta,Painted Turtle,Reptilia,"Westbrook, MN, US",averybl
44.8299533333,-93.2458883333,Nerodia sipedon,Common Watersnake,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",eal
44.4008887997,-93.9469033997,Storeria dekayi,DeKay's Brownsnake,Reptilia,"Ottawa Township, MN, USA",tedweber1
44.7466506958,-93.2423171997,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Dakota County, US-MN, US",nielsenphotos
45.1990356445,-93.8689346313,Plestiodon septentrionalis,Prairie Skink,Reptilia,Buffalo,sierabraz
45.1990051367,-93.8705018264,Plestiodon septentrionalis,Prairie Skink,Reptilia,"CR-25 N, Buffalo, MN, US",cadencethebold
44.7923258794,-93.6026490963,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Woodland Dr, Chaska, MN, US",mistyfox28
44.957839204,-93.0082633352,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota, US",agentkimmers
44.955595,-93.3021166667,Chrysemys picta,Painted Turtle,Reptilia,"Lake of the Isles, Minneapolis, MN, US",snakesforlife
44.8929271371,-93.3334267417,Chrysemys picta,Painted Turtle,Reptilia,"Lake Pamela, Edina, MN, US",wildwestnature
44.943385,-93.2578983333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Powderhorn Park, Minneapolis, MN 55407, USA",liren
48.61788,-95.126275,Chrysemys picta,Painted Turtle,Reptilia,"Williams, MN, US",brilynnicholson
45.0178891689,-93.1230965015,Chrysemys picta,Painted Turtle,Reptilia,"Roseville, MN 55113, USA",chriskm
44.7720716667,-93.1901783333,Chrysemys picta,Painted Turtle,Reptilia,"Johnny Cake Ridge Rd, Apple Valley, MN, US",vampshark747
45.4969536489,-93.6728480698,Chrysemys picta,Painted Turtle,Reptilia,"Sherburne County, MN, USA",earnoodles
44.0219305,-92.5307833333,Chrysemys picta,Painted Turtle,Reptilia,"45th Ave NW, Rochester, MN, US",tammy401
45.1099900634,-93.6279338081,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",lanetheadventurer
44.8764033333,-93.2949616667,Chrysemys picta,Painted Turtle,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",diatomaniac
44.8390161744,-93.2379311054,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",nmsnms
45.3927497942,-92.9564359354,Chrysemys picta,Painted Turtle,Reptilia,"Chisago County, MN, USA",sherry255
44.9851074219,-93.4139709473,Chrysemys picta,Painted Turtle,Reptilia,Plymouth,peggyellan
46.70177,-95.9592966667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"CR-31, Detroit Lakes, MN, US",starrbright651
44.8120643719,-93.1507777584,Chrysemys picta,Painted Turtle,Reptilia,"Eagan, MN, US",mark_roberts4
45.3051216667,-94.61538,Chrysemys picta,Painted Turtle,Reptilia,"Eden Valley, MN, US",augustkramer
46.1550555,-92.8533633333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Banning State Park, Sandstone, MN, US",inxnake
46.9906519997,-95.492992,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Round Lake Township, MN, USA",gannet
46.8836687325,-95.9435458432,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Hamden Slough NWR, Becker County, MN, USA",mmmiller
44.2076954375,-91.9455859065,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Watopa Township, MN, USA",jonnas___
46.9875533333,-95.4919716667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"N Country National Scenic Rd, Rochert, MN, US",mahpin
44.94144,-93.25514,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Powderhorn Park, Minneapolis, MN 55407, USA",liren
44.9413466667,-93.2554133333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Powderhorn Park, Minneapolis, MN 55407, USA",liren
45.1482141081,-93.4453570699,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Maple Grove, MN, USA",earnoodles
44.7984900188,-93.4252237102,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Shakopee, MN, USA",b1rdbath
44.8804369119,-93.2933825261,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Richfield, MN, USA",burntretinas7443
44.882449809,-93.6833944917,Storeria dekayi,DeKay's Brownsnake,Reptilia,"Minnetrista, MN 55331, USA",b1rdbath
48.0011351185,-91.8603085711,Chrysemys picta,Painted Turtle,Reptilia,"Grassy Lake, Ely, MN, US",gabbyshulfer
46.987625,-95.4917666667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"N Country National Scenic Rd, Rochert, MN, US",starrbright651
46.3602716667,-94.22438,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"Conservation Dr, Baxter, MN, US",lcplinske
48.1129611667,-96.1479111667,Chrysemys picta,Painted Turtle,Reptilia,"Fern Rd, Thief River Falls, MN, US",kaskiing
45.9928583333,-95.3459783333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Lake Carlos State Park, Carlos, MN, US",bugs475
45.0439634783,-93.149160087,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota, US",carissab
48.1126166667,-96.1482695,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"Nelson Dr, Thief River Falls, MN, US",kaskiing
46.1559971667,-92.8528966667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Banning State Park, Sandstone, MN, US",inxnake
46.7152078865,-95.9907534165,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Dunn Township, MN, USA",revfluegel
45.158733647,-93.1705233845,Chrysemys picta,Painted Turtle,Reptilia,"Minnesota, US",carissab
46.7152802,-95.9909679,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Dunn Township, MN, USA",pfurshong
46.9318662241,-95.6307574507,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Tamarac NWR, Becker County, MN, USA",mmmiller
44.2377833333,-91.9406027778,Nerodia sipedon,Common Watersnake,Reptilia,"Minneiska Township, MN, USA",nuke_em_nice
43.7717866667,-91.9796216667,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Richard J. Dorer Memorial Hardwood State Forest, Lanesboro, MN, US",elizabeth_steiner
44.78831484,-93.37054184,Nerodia sipedon,Common Watersnake,Reptilia,"Bloomington, MN 55438, USA",otterf0x
44.9640305556,-93.2214361111,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Minneapolis, MN, USA",ivanmunks
44.9680983167,-93.22695165,Apalone spinifera,Spiny Softshell,Reptilia,"Hennepin, Mississippi National River and Recreation Area, Minnesota, United States",ivanmunks
44.9681683167,-93.22698165,Apalone spinifera,Spiny Softshell,Reptilia,"Hennepin, Mississippi National River and Recreation Area, Minnesota, United States",ivanmunks
44.9680983167,-93.22695165,Graptemys geographica,Northern Map Turtle,Reptilia,"Hennepin, Mississippi National River and Recreation Area, Minnesota, United States",ivanmunks
44.9683483167,-93.22731165,Graptemys geographica,Northern Map Turtle,Reptilia,"Hennepin, Mississippi National River and Recreation Area, Minnesota, United States",ivanmunks
44.9192616111,-93.1622192358,Chrysemys picta,Painted Turtle,Reptilia,"Highland Pkwy, Saint Paul, MN, US",sam1652
43.9429713854,-95.3607038409,Chrysemys picta,Painted Turtle,Reptilia,"Southbrook Township, MN, USA",prairie_anthropocene
44.7560347286,-92.9407253404,Nerodia sipedon,Common Watersnake,Reptilia,"Spring Lake, Hastings, MN, US",iprefernature
45.4997987871,-93.7124891745,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Sherburne County, MN, USA",stellafish
44.8463635755,-93.2327665337,Thamnophis sirtalis,Common Garter Snake,Reptilia,"South Loop District, Bloomington, MN, USA",stellafish
43.6920444015,-91.6815687657,Crotalus horridus,Timber Rattlesnake,Reptilia,"Minnesota, US",lordkrishnan
43.6737510289,-91.7664672968,Crotalus horridus,Timber Rattlesnake,Reptilia,"Minnesota, US",lordkrishnan
43.7061881129,-91.6800479798,Crotalus horridus,Timber Rattlesnake,Reptilia,"Minnesota, US",lordkrishnan
43.6383916988,-91.6369877726,Crotalus horridus,Timber Rattlesnake,Reptilia,"Minnesota, US",lordkrishnan
46.9863923601,-95.4935633764,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Round Lake Township, MN, USA",figaro
45.9279120212,-94.2555522768,Chrysemys picta,Painted Turtle,Reptilia,"Crane Meadows NWR, Morrison County, MN, USA",mmmiller
48.0667959841,-91.9247119697,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,"St Louis County, MN, USA",prsturm01
44.975822013,-92.8092788291,Pantherophis ramspotti,Western Foxsnake,Reptilia,"19th St N, Stillwater, MN, US",roy_anderson
43.8325029547,-95.0349720195,Chrysemys picta,Painted Turtle,Reptilia,"Christiania Township, MN, USA",dancing_snipe
44.0349107784,-95.0120641609,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",dancing_snipe
44.8979168825,-93.1859448591,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Hidden Falls Regional Park, Saint Paul, MN, US",luke_darger
44.4732334166,-92.2969134355,Apalone spinifera,Spiny Softshell,Reptilia,"Lake City, MN 55041, USA",mediachef
44.7997467327,-92.9693828489,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",jenniferv
44.8747583333,-93.296295,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Wood Lake Nature Center, Richfield, MN, US",weirdprairie_vin
45.1295278333,-93.1437916667,Chrysemys picta,Painted Turtle,Reptilia,"Baldwin Lake, Circle Pines, MN, US",sophia_herrmeyer
47.38249152,-91.1940649,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Crystal Bay Township, MN, USA",naturedjm
47.382187,-91.1926208997,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Lake County, US-MN, US",naturedjm
45.1876700454,-93.4517124484,Plestiodon septentrionalis,Prairie Skink,Reptilia,"129th Ave N, Dayton, MN, US",fishmansf4
45.4736222185,-93.7221024776,Chrysemys picta,Painted Turtle,Reptilia,"Sherburne County, MN, USA",jdziuk1
43.7568550765,-91.7383462702,Crotalus horridus,Timber Rattlesnake,Reptilia,"Minnesota, US",lordkrishnan
43.6113891406,-91.6880879569,Crotalus horridus,Timber Rattlesnake,Reptilia,"Minnesota, US",lordkrishnan
43.6275662356,-91.7964000294,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"Minnesota, US",lordkrishnan
43.725625051,-91.6492201896,Coluber constrictor,North American Racer,Reptilia,"Minnesota, US",lordkrishnan
43.7828416667,-91.650995,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"Richard J. Dorer Memorial Hardwood State Forest, Houston, MN, US",lordkrishnan
44.861405,-93.617645,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota Landscape Arboretum, Chanhassen, MN, US",gabriellejirik20
44.6750585881,-93.307442412,Chrysemys picta,Painted Turtle,Reptilia,"Shelter 4, Lakeville, MN 55044, USA",mettaphysical
44.7644948626,-93.1881651655,Chrysemys picta,Painted Turtle,Reptilia,"Dakota County, US-MN, US",laylaroset
44.8811208723,-93.2899754494,Thamnophis sirtalis,Common Garter Snake,Reptilia,Wood Lake Nature Center,benmn
46.2326022,-96.1033515,Chelydra serpentina,Common Snapping Turtle,Reptilia,"Buse Township, MN 56537, USA",j-dar
44.8811208723,-93.2899754494,Chrysemys picta,Painted Turtle,Reptilia,Wood Lake Nature Center,benmn
44.798255,-93.3853383333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",lora_f
44.6996883333,-93.0550166667,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"Blaine Ave, Rosemount, MN, US",matthewt6416
44.6021079247,-92.9401209294,Pantherophis ramspotti,Western Foxsnake,Reptilia,"Minnesota, US",adventure_strap_is_on
45.4904712752,-93.6997420255,Thamnophis sirtalis,Common Garter Snake,Reptilia,"Sherburne National Wildlife Refuge, Zimmerman, MN, US",lanetheadventurer
44.76442045,-95.38252005,Thamnophis radix,Plains Garter Snake,Reptilia,"150th St, Sacred Heart, MN, US",orgionalmoonbeam
45.5382761569,-93.1071867869,Pituophis catenifer sayi,Bullsnake,Reptilia,"Minnesota, US",mkvam
44.8286020822,-93.2456327736,Chrysemys picta,Painted Turtle,Reptilia,"Old Cedar Ave Bridge, Bloomington, MN, USA",mmmiller
47.1944450418,-95.1652529463,Chrysemys picta,Painted Turtle,Reptilia,"Lake Alice Township, MN, USA",birgit14
44.7700166667,-93.18857,Chrysemys picta,Painted Turtle,Reptilia,"Apple Valley, MN, US",vampshark747
44.7697650156,-93.1884722784,Chrysemys picta,Painted Turtle,Reptilia,"Apple Valley, MN 55124, USA",laylaroset
47.2274158,-95.1957282997,Chrysemys picta,Painted Turtle,Reptilia,"South Clearwater, MN, USA",isabelleanderson1
44.468372654,-92.2903420423,Graptemys geographica,Northern Map Turtle,Reptilia,"Lake City, MN 55041, USA",neil331
44.87175,-93.29718,Chrysemys picta,Painted Turtle,Reptilia,"Girard Ave S, Richfield, MN, US",weirdprairie_vin
44.7687091285,-93.2011552054,Chrysemys picta,Painted Turtle,Reptilia,"Apple Valley, MN 55124, USA",matthewt6416
43.6018469798,-91.2663176678,Nerodia sipedon sipedon,Northern Watersnake,Reptilia,"Caledonia, MN, US",stumpf9175
